Churn,Customer Activity - Change,Days Since Last Login - Change,Happiness Index - Change,Happiness Index - Current Month,Happiness Index - Monthly,Logins - Change_Cat,Logins - Change,Longevity - Months,Views - Change,Longevity - Modulo 12,Longevity - Modulo 18,Longevity - Modulo 24
0,-0.54144695824,0.0,-12.0,142,6.7619047619,-1,-4.0,21.0,-93.0,9.0,3.0,21.0
0,-0.226867458721,10.0,-21.0,172,13.2307692308,1,55.0,13.0,218.0,1.0,13.0,13.0
0,-0.258483464816,-1.0,6.0,145,6.90476190476,1,3.0,21.0,-81.0,9.0,3.0,21.0
0,0.274565474875,6.0,14.0,124,5.63636363636,1,27.0,22.0,139.0,10.0,4.0,22.0
0,0.732751095786,-1.0,-3.0,124,5.90476190476,1,27.0,21.0,-349.0,9.0,3.0,21.0
0,-0.246217723321,-3.0,19.0,150,6.0,1,45.0,25.0,35.0,1.0,7.0,1.0
0,-0.510676865352,5.0,-26.0,87,4.14285714286,-1,-3.0,21.0,198.0,9.0,3.0,21.0
0,-0.235115112485,-1.0,-6.0,200,9.09090909091,1,89.0,22.0,140.0,10.0,4.0,22.0
0,1.11510386515,0.0,20.0,200,9.52380952381,1,26.0,21.0,3267.0,9.0,3.0,21.0
0,-0.341488698209,-1.0,6.0,176,8.38095238095,1,5.0,21.0,-866.0,9.0,3.0,21.0
0,-0.531613217214,1.76461320309,-25.0,8,0.380952380952,-1,-3.0,21.0,0.0,9.0,3.0,21.0
0,-0.114242908519,0.0,2.0,180,9.0,-1,-13.0,20.0,-874.0,8.0,2.0,20.0
0,-1.06191293898,5.0,-11.0,83,3.95238095238,-1,-12.0,21.0,-194.0,9.0,3.0,21.0
0,0.775363973566,6.0,27.0,124,6.52631578947,1,8.0,19.0,54.0,7.0,1.0,19.0
0,-0.135872742151,0.0,0.0,0,0.0,0,0.0,2.0,0.0,2.0,2.0,2.0
0,0.26229973338,30.0,25.0,34,1.61904761905,1,2.0,21.0,23.0,9.0,3.0,21.0
0,0.772086059891,0.0,49.0,165,7.85714285714,1,9.0,21.0,23.0,9.0,3.0,21.0
0,0.770817190081,5.0,7.0,134,6.38095238095,1,3.0,21.0,11.0,9.0,3.0,21.0
0,-0.24738085398,-1.0,-15.0,170,8.5,1,41.0,20.0,24.0,8.0,2.0,20.0
0,0.25584964518,-1.0,31.0,132,6.6,1,76.0,20.0,-38.0,8.0,2.0,20.0
0,0.201076765056,0.0,-4.0,168,8.0,1,69.0,21.0,-556.0,9.0,3.0,21.0
0,0.831617201802,-1.0,-18.0,176,8.38095238095,1,100.0,21.0,586.0,9.0,3.0,21.0
0,-0.24748659313,0.0,-2.0,159,7.57142857143,1,26.0,21.0,23.0,9.0,3.0,21.0
0,-0.527595129483,-10.0,-9.0,55,2.61904761905,-1,-13.0,21.0,38.0,9.0,3.0,21.0
0,-1.03939049986,0.0,-11.0,127,6.04761904762,-1,-49.0,21.0,19.0,9.0,3.0,21.0
0,-1.06698841822,3.0,-48.0,77,3.66666666667,-1,-15.0,21.0,-242.0,9.0,3.0,21.0
0,0.260502167816,3.0,10.0,41,1.95238095238,1,6.0,21.0,6.0,9.0,3.0,21.0
0,0.247179034813,0.0,-5.0,195,9.28571428571,1,104.0,21.0,-120.0,9.0,3.0,21.0
0,0.274142518272,10.0,0.0,64,9.14285714286,1,6.0,7.0,135.0,7.0,7.0,7.0
0,-0.533093565326,-13.0,-23.0,63,3.9375,-1,-4.0,16.0,-14.0,4.0,16.0,16.0
0,-0.531295999762,1.76461320309,-21.0,0,0.0,-1,-1.0,21.0,3.0,9.0,3.0,21.0
0,-0.135872742151,0.0,0.0,0,0.0,0,0.0,1.0,0.0,1.0,1.0,1.0
0,0.264414516397,0.0,9.0,80,3.80952380952,1,12.0,21.0,43.0,9.0,3.0,21.0
1,0.55764706203,3.0,46.0,170,8.5,1,17.0,20.0,-2005.0,8.0,2.0,20.0
0,-0.559316874729,-2.0,5.0,145,8.05555555556,-1,-7.0,18.0,-262.0,6.0,0.0,18.0
0,0.769654059422,31.0,69.0,74,3.52380952381,1,10.0,21.0,0.0,9.0,3.0,21.0
0,-0.141053960541,0.0,-13.0,146,6.95238095238,0,0.0,21.0,-49.0,9.0,3.0,21.0
0,0.591483590292,0.0,13.0,231,11.55,1,118.0,20.0,-1685.0,8.0,2.0,20.0
0,-1.04668650127,9.0,-20.0,65,3.09523809524,-1,-6.0,21.0,-50.0,9.0,3.0,21.0
0,-0.251504680861,1.0,-3.0,152,7.2380952381,1,5.0,21.0,-15.0,9.0,3.0,21.0
0,0.768702407065,0.0,-1.0,127,6.68421052632,1,27.0,19.0,-9.0,7.0,1.0,19.0
0,-0.0176152050826,-8.0,-15.0,206,9.80952380952,-1,-3.0,21.0,4861.0,9.0,3.0,21.0
0,-0.259223638871,0.0,-10.0,159,7.57142857143,1,21.0,21.0,-88.0,9.0,3.0,21.0
0,0.259761993761,4.0,10.0,100,5.26315789474,1,8.0,19.0,-1.0,7.0,1.0,19.0
0,-0.233423286071,0.0,7.0,168,8.0,1,27.0,21.0,156.0,9.0,3.0,21.0
0,-1.04013067391,-31.0,-11.0,96,4.57142857143,-1,-3.0,21.0,12.0,9.0,3.0,21.0
0,0.778007452337,0.0,19.0,130,8.125,1,18.0,16.0,79.0,4.0,16.0,16.0
0,0.260290689515,0.0,-12.0,99,4.95,1,43.0,20.0,4.0,8.0,2.0,20.0
0,-1.04097658712,0.0,0.0,191,17.3636363636,-1,-10.0,11.0,4.0,11.0,11.0,11.0
0,-0.520933562981,-6.0,0.0,118,5.9,-1,-7.0,20.0,101.0,8.0,2.0,20.0
0,1.49534185149,0.0,37.0,186,4.76923076923,1,1.0,39.0,6863.0,3.0,3.0,15.0
0,0.0292451191421,-3.0,7.0,182,4.43902439024,-1,-11.0,41.0,483.0,5.0,5.0,17.0
0,0.259867732911,12.0,10.0,95,2.375,1,7.0,40.0,0.0,4.0,4.0,16.0
0,0.322359571045,0.0,-15.0,123,3.0,1,38.0,41.0,591.0,5.0,5.0,17.0
0,0.279746693265,5.0,0.0,88,2.37837837838,1,11.0,37.0,188.0,1.0,1.0,13.0
0,0.259973472062,4.0,10.0,69,2.22580645161,1,8.0,31.0,1.0,7.0,13.0,7.0
0,-0.529075477594,-3.0,4.0,79,1.975,-1,-11.0,40.0,24.0,4.0,4.0,16.0
1,-0.531613217214,26.0,-34.0,0,0.0,-1,-9.0,41.0,0.0,5.0,5.0,17.0
0,-0.159934576252,0.0,-50.0,82,2.05,1,9.0,40.0,851.0,4.0,4.0,16.0
0,-0.314102258146,-1.0,10.0,210,5.25,1,112.0,40.0,-607.0,4.0,4.0,16.0
0,0.765213015088,4.0,-14.0,97,2.77142857143,1,16.0,35.0,-42.0,11.0,17.0,11.0
0,0.783823105632,-3.0,3.0,183,4.575,1,63.0,40.0,134.0,4.0,4.0,16.0
0,0.259867732911,5.0,20.0,110,2.75,1,72.0,40.0,0.0,4.0,4.0,16.0
0,-0.531613217214,-2.0,-10.0,115,3.28571428571,-1,-4.0,35.0,0.0,11.0,17.0,11.0
0,-1.03431502062,-1.0,-37.0,108,3.27272727273,-1,-12.0,33.0,67.0,9.0,15.0,9.0
0,0.249188078679,3.0,-1.0,132,3.38461538462,1,2.0,39.0,-101.0,3.0,3.0,15.0
0,-1.01951153951,-1.0,-17.0,189,4.84615384615,-1,-16.0,39.0,207.0,3.0,3.0,15.0
0,0.909229738503,-3.0,32.0,141,3.525,1,11.0,40.0,1320.0,4.0,4.0,16.0
0,-0.391191624926,4.0,-4.0,118,3.02564102564,-1,-3.0,39.0,1328.0,3.0,3.0,15.0
0,-1.04097658712,-8.0,-17.0,86,2.20512820513,-1,-10.0,39.0,4.0,3.0,3.0,15.0
0,-0.254253898783,2.0,-37.0,104,2.6,1,15.0,40.0,-41.0,4.0,4.0,16.0
0,-0.255311290291,0.0,10.0,228,5.7,1,20.0,40.0,-51.0,4.0,4.0,16.0
0,0.258493123951,31.0,34.0,34,0.871794871795,1,8.0,39.0,-13.0,3.0,3.0,15.0
0,0.259867732911,2.0,11.0,79,2.02564102564,1,9.0,39.0,0.0,3.0,3.0,15.0
0,0.264203038095,0.0,-25.0,115,2.94871794872,1,5.0,39.0,41.0,3.0,3.0,15.0
0,-0.0356320271749,31.0,25.0,82,2.10256410256,0,0.0,39.0,948.0,3.0,3.0,15.0
0,0.259867732911,8.0,0.0,45,1.15384615385,1,9.0,39.0,0.0,3.0,3.0,15.0
0,-0.531613217214,6.0,-10.0,28,0.736842105263,-1,-1.0,38.0,0.0,2.0,2.0,14.0
0,0.259867732911,-17.0,0.0,75,2.02702702703,1,6.0,37.0,0.0,1.0,1.0,13.0
0,0.259761993761,6.0,-2.0,64,1.64102564103,1,1.0,39.0,-1.0,3.0,3.0,15.0
0,0.771240146684,-3.0,12.0,137,5.95652173913,1,85.0,23.0,15.0,11.0,5.0,23.0
0,-1.16997835112,-2.0,-54.0,81,2.07692307692,-1,-6.0,39.0,-1216.0,3.0,3.0,15.0
0,-0.634497410961,-2.0,0.0,197,5.05128205128,-1,-3.0,39.0,-973.0,3.0,3.0,15.0
0,0.0554684285453,-1.0,45.0,205,5.25641025641,-1,-18.0,39.0,731.0,3.0,3.0,15.0
0,-0.0183374987264,-11.0,21.0,86,2.20512820513,-1,-6.0,39.0,33.0,3.0,3.0,15.0
0,-0.53880347947,3.0,-11.0,111,2.84615384615,-1,-4.0,39.0,-68.0,3.0,3.0,15.0
0,-0.135872742151,30.0,0.0,0,0.0,0,0.0,39.0,0.0,3.0,3.0,15.0
0,-0.140736743089,31.0,3.0,3,0.0769230769231,0,0.0,39.0,-46.0,3.0,3.0,15.0
0,0.274248257423,31.0,24.0,69,1.81578947368,1,4.0,38.0,136.0,2.0,2.0,14.0
0,-0.135872742151,31.0,0.0,0,0.0,0,0.0,35.0,0.0,11.0,17.0,11.0
0,-0.540283827581,-1.0,-2.0,125,3.20512820513,-1,-6.0,39.0,-82.0,3.0,3.0,15.0
0,-0.224858414855,0.0,13.0,218,5.58974358974,1,53.0,39.0,237.0,3.0,3.0,15.0
0,0.195472590063,5.0,-15.0,69,2.15625,1,3.0,32.0,-609.0,8.0,14.0,8.0
0,0.730953530222,0.0,1.0,154,4.05263157895,1,36.0,38.0,-366.0,2.0,2.0,14.0
0,-0.0218268907035,1.0,3.0,84,2.21052631579,-1,-13.0,38.0,0.0,2.0,2.0,14.0
0,0.774095103756,30.0,65.0,124,3.17948717949,1,2.0,39.0,42.0,3.0,3.0,15.0
0,0.772191799042,-9.0,49.0,131,3.35897435897,1,33.0,39.0,24.0,3.0,3.0,15.0
0,0.260502167816,0.0,-9.0,97,2.48717948718,1,7.0,39.0,6.0,3.0,3.0,15.0
0,-0.267577031786,-1.0,39.0,187,4.92105263158,1,24.0,38.0,-167.0,2.0,2.0,14.0
1,0.246861817361,31.0,11.0,11,0.297297297297,1,2.0,37.0,-123.0,1.0,1.0,13.0
0,-0.134180915738,30.0,-15.0,75,1.97368421053,0,0.0,38.0,16.0,2.0,2.0,14.0
0,-0.724904384911,-1.0,0.0,135,3.55263157895,-1,-11.0,38.0,-1828.0,2.0,2.0,14.0
0,0.269067039033,0.0,18.0,119,3.05128205128,1,6.0,39.0,87.0,3.0,3.0,15.0
0,-0.531613217214,0.0,0.0,94,2.47368421053,-1,-20.0,38.0,0.0,2.0,2.0,14.0
0,-0.117368390758,31.0,1.0,50,1.31578947368,0,0.0,38.0,175.0,2.0,2.0,14.0
0,-0.265990944524,0.0,-32.0,63,1.61538461538,1,10.0,39.0,-152.0,3.0,3.0,15.0
0,-0.329328695864,-25.0,-1.0,181,4.76315789474,1,1.0,38.0,-751.0,2.0,2.0,14.0
0,-0.476734597939,1.0,-1.0,140,3.78378378378,-1,-2.0,37.0,519.0,1.0,1.0,13.0
0,0.259867732911,-8.0,-12.0,56,1.51351351351,1,2.0,37.0,0.0,1.0,1.0,13.0
0,-0.270431988858,6.0,-41.0,139,3.97142857143,1,31.0,35.0,-194.0,11.0,17.0,11.0
0,0.259973472062,-1.0,-1.0,107,2.81578947368,1,8.0,38.0,1.0,2.0,2.0,14.0
0,0.231846857944,-3.0,7.0,143,3.97222222222,1,7.0,36.0,-265.0,0.0,0.0,12.0
0,-0.531613217214,1.0,-13.0,93,3.1,-1,-7.0,30.0,0.0,6.0,12.0,6.0
0,-0.531613217214,-13.0,-17.0,0,0.0,-1,-2.0,38.0,0.0,2.0,2.0,14.0
0,-0.983877445679,-4.0,-38.0,71,1.86842105263,-1,-1.0,38.0,544.0,2.0,2.0,14.0
0,-0.524105737506,10.0,-12.0,72,1.89473684211,-1,-2.0,38.0,71.0,2.0,2.0,14.0
0,0.58482202379,1.0,0.0,216,5.68421052632,1,53.0,38.0,-1748.0,2.0,2.0,14.0
0,0.900347649834,-3.0,8.0,226,5.94736842105,1,95.0,38.0,1236.0,2.0,2.0,14.0
0,0.260079211213,10.0,20.0,110,2.89473684211,1,15.0,38.0,2.0,2.0,2.0,14.0
0,0.748276870545,0.0,0.0,150,3.94736842105,1,84.0,38.0,4619.0,2.0,2.0,14.0
0,-0.13566126385,31.0,15.0,49,1.36111111111,0,0.0,36.0,2.0,0.0,0.0,12.0
0,-0.535737044096,3.0,0.0,71,1.86842105263,-1,-21.0,38.0,-39.0,2.0,2.0,14.0
0,-0.531613217214,0.0,-10.0,89,2.34210526316,-1,-8.0,38.0,0.0,2.0,2.0,14.0
0,-0.250764506806,0.0,18.0,228,6.0,1,67.0,38.0,-8.0,2.0,2.0,14.0
0,-0.531295999762,0.0,-20.0,78,2.16666666667,-1,-1.0,36.0,3.0,0.0,0.0,12.0
0,-0.230568328999,0.0,-26.0,194,5.10526315789,1,17.0,38.0,183.0,2.0,2.0,14.0
0,0.855302771585,0.0,11.0,222,5.84210526316,1,25.0,38.0,810.0,2.0,2.0,14.0
0,0.265260429603,31.0,41.0,76,2.30303030303,1,22.0,33.0,51.0,9.0,15.0,9.0
0,0.259867732911,-30.0,10.0,74,1.94736842105,1,4.0,38.0,0.0,2.0,2.0,14.0
0,0.259867732911,3.0,0.0,144,3.78947368421,1,15.0,38.0,0.0,2.0,2.0,14.0
0,0.25965625461,31.0,-1.0,48,1.26315789474,1,2.0,38.0,-2.0,2.0,2.0,14.0
0,-0.137353090263,31.0,-1.0,38,1.0,0,0.0,38.0,-14.0,2.0,2.0,14.0
0,-0.135872742151,31.0,0.0,0,0.0,0,0.0,38.0,0.0,2.0,2.0,14.0
0,0.747131620298,0.0,5.0,164,4.43243243243,1,15.7279029463,37.0,-213.0,1.0,1.0,13.0
0,0.257435732443,0.0,10.0,172,4.52631578947,1,41.0,38.0,-23.0,2.0,2.0,14.0
0,-1.03928476071,-1.0,-12.0,167,4.51351351351,-1,-3.0,37.0,20.0,1.0,1.0,13.0
0,0.25584964518,-24.0,20.0,136,3.57894736842,1,18.0,38.0,-38.0,2.0,2.0,14.0
0,-0.530978782309,-8.0,0.0,90,2.36842105263,-1,-1.0,38.0,6.0,2.0,2.0,14.0
0,-0.531613217214,2.0,0.0,50,1.31578947368,-1,-4.0,38.0,0.0,2.0,2.0,14.0
0,0.765635971691,16.0,-5.0,141,3.81081081081,1,38.0,37.0,-38.0,1.0,1.0,13.0
0,-0.134709611492,31.0,-1.0,32,0.842105263158,0,0.0,38.0,11.0,2.0,2.0,14.0
0,-0.169768317278,0.0,-9.0,194,5.10526315789,1,31.0,38.0,758.0,2.0,2.0,14.0
0,-0.234163460127,3.0,13.0,236,6.21052631579,1,53.0,38.0,149.0,2.0,2.0,14.0
0,-0.246534940773,3.0,13.0,117,3.07894736842,1,15.0,38.0,32.0,2.0,2.0,14.0
0,0.259761993761,31.0,24.0,56,1.51351351351,1,8.0,37.0,-1.0,1.0,1.0,13.0
0,-0.157819793236,4.0,-26.0,84,2.27027027027,1,22.0,37.0,871.0,1.0,1.0,13.0
0,-0.124306008259,2.0,0.0,183,4.81578947368,-1,-10.0,38.0,3852.0,2.0,2.0,14.0
0,0.30745035078,1.0,-10.0,200,5.40540540541,1,11.0,37.0,450.0,1.0,1.0,13.0
0,-0.268845901596,-3.0,-22.0,116,3.13513513514,1,3.0,37.0,-179.0,1.0,1.0,13.0
0,1.05324646192,0.0,67.0,222,6.16666666667,1,36.0,36.0,2682.0,0.0,0.0,12.0
1,-0.135872742151,0.0,0.0,0,0.0,0,0.0,33.0,0.0,9.0,15.0,9.0
0,-1.03494945552,5.0,1.0,122,3.2972972973,-1,-2.0,37.0,61.0,1.0,1.0,13.0
0,0.275411388082,31.0,23.0,91,2.45945945946,1,2.0,37.0,147.0,1.0,1.0,13.0
0,-0.150570484115,31.0,-22.0,0,0.0,0,0.0,34.0,-139.0,10.0,16.0,10.0
0,0.765001536786,9.0,61.0,155,4.18918918919,1,4.0,37.0,-44.0,1.0,1.0,13.0
0,0.257329993292,13.0,10.0,160,5.33333333333,1,14.0,30.0,-24.0,6.0,12.0,6.0
0,-0.531613217214,-1.0,-12.0,8,0.222222222222,-1,-11.0,36.0,0.0,0.0,0.0,12.0
0,0.812689893805,-2.0,34.0,133,3.59459459459,1,26.0,37.0,407.0,1.0,1.0,13.0
0,-0.459181898903,0.0,-9.0,157,4.24324324324,-1,-29.0,37.0,685.0,1.0,1.0,13.0
1,-0.530978782309,-1.0,-2.0,95,2.56756756757,-1,-3.0,37.0,6.0,1.0,1.0,13.0
0,0.263780081492,-1.0,9.0,168,4.94117647059,1,31.0,34.0,37.0,10.0,16.0,10.0
0,0.567798020508,0.0,8.0,212,5.72972972973,1,35.0,37.0,-1909.0,1.0,1.0,13.0
0,-0.135872742151,31.0,0.0,0,0.0,0,0.0,9.0,0.0,9.0,9.0,9.0
0,-0.53362226108,7.0,-25.0,41,1.10810810811,-1,-2.0,37.0,-19.0,1.0,1.0,13.0
0,0.219158159846,0.0,-1.0,123,3.96774193548,1,16.0,31.0,-385.0,7.0,13.0,7.0
0,-1.03050841119,2.0,-63.0,75,2.14285714286,-1,-44.0,35.0,103.0,11.0,17.0,11.0
0,-0.53362226108,-1.0,0.0,120,3.24324324324,-1,-6.0,37.0,-19.0,1.0,1.0,13.0
1,0.259867732911,1.0,0.0,25,0.735294117647,1,9.0,34.0,0.0,10.0,16.0,10.0
0,-0.531613217214,-3.0,-9.0,21,0.567567567568,-1,-3.0,37.0,0.0,1.0,1.0,13.0
0,-0.529286955896,0.0,12.0,107,2.89189189189,-1,-24.0,37.0,22.0,1.0,1.0,13.0
0,-0.252985028973,-9.0,-15.0,146,3.94594594595,1,82.0,37.0,-29.0,1.0,1.0,13.0
0,0.73063631277,3.0,2.0,173,4.67567567568,1,46.0,37.0,-369.0,1.0,1.0,13.0
0,-0.135872742151,31.0,0.0,0,0.0,0,0.0,35.0,0.0,11.0,17.0,11.0
0,-0.0235187171166,-3.0,-1.0,138,3.72972972973,-1,-4.0,37.0,-16.0,1.0,1.0,13.0
0,-1.06000963427,-14.0,-1.0,160,4.32432432432,-1,-10.0,37.0,-176.0,1.0,1.0,13.0
0,-1.02733623667,4.0,5.0586103671,116,4.0,-1,-33.0,29.0,133.0,5.0,11.0,5.0
0,0.269172778183,-3.0,0.0,114,3.08108108108,1,13.0,37.0,88.0,1.0,1.0,13.0
0,0.771345885835,7.0,1.0,158,4.27027027027,1,17.0,37.0,16.0,1.0,1.0,13.0
0,-0.0893008235051,3.0,-1.0,176,4.75675675676,1,8.0,37.0,1519.0,1.0,1.0,13.0
0,-1.00407362349,-4.0,-11.0,148,4.22857142857,-1,-8.0,35.0,353.0,11.0,17.0,11.0
0,-0.629950627476,0.0,0.0,155,4.30555555556,-1,-29.0,36.0,-930.0,0.0,0.0,12.0
0,0.255426688577,-43.0,8.0,94,2.54054054054,1,3.0,37.0,-42.0,1.0,1.0,13.0
1,-0.135872742151,31.0,0.0,5,0.138888888889,0,0.0,36.0,0.0,0.0,0.0,12.0
1,-0.153484488052,-7.0,-4.0,94,2.54054054054,1,22.0,37.0,912.0,1.0,1.0,13.0
0,-1.02204927912,0.0,-55.0,89,2.40540540541,-1,-3.0,37.0,183.0,1.0,1.0,13.0
0,-0.135026828945,31.0,-2.0,28,0.903225806452,0,0.0,31.0,8.0,7.0,13.0,7.0
0,-0.133652219984,31.0,-3.0,38,1.02702702703,0,0.0,37.0,21.0,1.0,1.0,13.0
0,0.770922929232,-3.0,17.0,136,3.67567567568,1,15.0,37.0,12.0,1.0,1.0,13.0
0,0.265048951302,31.0,-1.0,62,1.72222222222,1,2.0,36.0,49.0,0.0,0.0,12.0
0,1.01926843368,0.0,-12.0,134,3.72222222222,1,11.0,36.0,96.3105404128,0.0,0.0,12.0
0,-0.531613217214,1.76461320309,-35.0,10,0.277777777778,-1,-4.0,36.0,0.0,0.0,0.0,12.0
0,-0.21259267336,0.0,10.0,219,6.25714285714,1,82.0,35.0,353.0,11.0,17.0,11.0
0,-0.531613217214,3.0,-3.0,77,2.65517241379,-1,-7.0,29.0,0.0,5.0,11.0,5.0
0,0.768596667914,0.0,7.0,162,4.5,1,29.0,36.0,-10.0,0.0,0.0,12.0
0,0.257541471593,-5.0,-11.0,68,1.94285714286,1,4.0,35.0,-22.0,11.0,17.0,11.0
0,-0.0424404992803,1.76461320309,8.0,62,1.72222222222,1,2.0,36.0,-2859.0,0.0,0.0,12.0
0,0.777373017432,3.0,-12.0,153,4.25,1,17.0,36.0,73.0,0.0,0.0,12.0
0,0.588169915793,0.0,5.0586103671,147,4.2,1,49.0,35.0,7926.0,11.0,17.0,11.0
0,-0.141688395446,31.0,0.0,70,1.94444444444,0,0.0,36.0,-55.0,0.0,0.0,12.0
0,0.238191206993,31.0,33.0,99,2.75,1,8.0,36.0,-205.0,0.0,0.0,12.0
0,-0.507610429978,0.0,0.0,224,6.4,-1,-4.0,35.0,227.0,11.0,17.0,11.0
0,0.767962233009,3.0,16.0,107,3.24242424242,1,16.0,33.0,-16.0,9.0,15.0,9.0
0,-0.595051181873,0.0,17.0,232,6.44444444444,1,12.0,36.0,-3264.0,0.0,0.0,12.0
0,-0.230462589849,0.0,-35.0,165,4.85294117647,1,11.0,34.0,184.0,10.0,16.0,10.0
0,-0.317697389274,0.0,-45.0,210,7.0,1,23.0,30.0,-641.0,6.0,12.0,6.0
0,-0.261021204435,0.0,1.0,154,4.27777777778,1,30.0,36.0,-105.0,0.0,0.0,12.0
0,-0.160780489459,2.0,-1.0,193,5.36111111111,1,10.0,36.0,843.0,0.0,0.0,12.0
0,0.261242341872,17.0,-2.0,31,0.861111111111,1,1.0,36.0,13.0,0.0,0.0,12.0
0,0.0303025106503,4.0,26.0,176,4.88888888889,-1,-18.0,36.0,493.0,0.0,0.0,12.0
0,0.261453820174,31.0,18.0,74,2.11428571429,1,8.0,35.0,15.0,11.0,17.0,11.0
0,-0.585434444981,4.0,-5.0,167,4.63888888889,-1,-9.0,36.0,-509.0,0.0,0.0,12.0
0,-0.0243646303231,2.0,0.0,132,3.88235294118,-1,-8.0,34.0,-24.0,10.0,16.0,10.0
0,-0.262818769999,0.0,-3.0,182,5.05555555556,1,8.0,36.0,-122.0,0.0,0.0,12.0
0,-0.539120696922,-4.0,-39.0,40,1.11111111111,-1,-19.0,36.0,-71.0,0.0,0.0,12.0
0,-0.53108452146,2.0,-67.0,0,0.0,-1,-4.0,35.0,5.0,11.0,17.0,11.0
0,0.260079211213,15.0,20.0,34,2.0,1,24.0,17.0,2.0,5.0,17.0,17.0
0,-0.530238608253,1.76461320309,-16.0,31,1.72222222222,-1,-3.0,18.0,13.0,6.0,0.0,18.0
1,-0.985040576338,-1.0,-72.0,69,4.3125,-1,-6.0,16.0,533.0,4.0,16.0,16.0
0,-0.025633500133,-3.0,-5.0,157,8.72222222222,-1,-31.0,18.0,-36.0,6.0,0.0,18.0
0,-0.553712699735,0.0,5.0,114,6.70588235294,-1,-67.0,17.0,-209.0,5.0,17.0,17.0
0,-0.0352557628575,5.0,43.0,129,7.16666666667,-1,-3.0,18.0,-127.0,6.0,0.0,18.0
0,-0.134709611492,31.0,0.0,57,3.16666666667,0,0.0,18.0,11.0,6.0,0.0,18.0
0,0.255003731974,-3.0,-31.0,52,2.88888888889,1,61.0,18.0,-46.0,6.0,0.0,18.0
0,0.259867732911,31.0,19.0,19,1.05555555556,1,4.0,18.0,0.0,6.0,0.0,18.0
0,-0.246534940773,-4.0,-4.0,164,9.11111111111,1,22.0,18.0,32.0,6.0,0.0,18.0
0,-1.04023641307,1.0,-12.0,128,7.11111111111,-1,-1.0,18.0,11.0,6.0,0.0,18.0
1,-0.135449785548,30.0,0.0,0,0.0,0,0.0,17.0,4.0,5.0,17.0,17.0
0,-0.139362134128,18.0,0.0,96,5.33333333333,0,0.0,18.0,-33.0,6.0,0.0,18.0
0,0.779805017901,0.0,80.0,186,10.3333333333,1,15.7279029463,18.0,96.0,6.0,0.0,18.0
0,0.259867732911,5.0,0.0,3,0.428571428571,1,4.0,7.0,0.0,7.0,7.0,7.0
0,0.0911080482042,6.0,-4.0,183,10.1666666667,1,14.0,18.0,-1596.0,6.0,0.0,18.0
0,0.922447132356,0.0,-8.0,130,7.22222222222,1,7.0,18.0,1445.0,6.0,0.0,18.0
0,-0.135872742151,31.0,-1.0,5,0.277777777778,0,0.0,18.0,0.0,6.0,0.0,18.0
0,-0.404086275493,0.0,-32.0,140,7.77777777778,1,17.0,18.0,-1458.0,6.0,0.0,18.0
0,-0.537005913906,-3.0,19.0,122,6.77777777778,-1,-1.0,18.0,-51.0,6.0,0.0,18.0
0,0.76426136273,4.0,11.0,159,10.6,1,11.0,15.0,-51.0,3.0,15.0,15.0
0,-1.10093068564,0.0,-1.0,192,10.6666666667,-1,-24.0,18.0,-563.0,6.0,0.0,18.0
0,-1.10367990356,-1.0,-9.0,151,8.38888888889,-1,-9.0,18.0,-589.0,6.0,0.0,18.0
0,-0.644284459701,9.0,-17.0,89,4.94444444444,0,0.0,18.0,13.0,6.0,0.0,18.0
0,0.00990038037512,0.0,26.0,157,8.72222222222,1,10.0,18.0,-2364.0,6.0,0.0,18.0
0,-0.238181547858,0.0,5.0,207,18.8181818182,1,16.0,11.0,111.0,11.0,11.0,11.0
0,-0.829392546332,-7.0,-14.0,72,4.0,-1,-15.0,18.0,2005.0,6.0,0.0,18.0
0,-0.614935668059,2.0,0.0,106,5.88888888889,-1,-2.0,18.0,-788.0,6.0,0.0,18.0
0,-0.135872742151,0.0,0.0,0,0.0,0,0.0,1.0,0.0,1.0,1.0,1.0
0,-1.04795537108,0.0,-4.0,93,5.8125,-1,-12.0,16.0,-62.0,4.0,16.0,16.0
1,0.822629373982,0.0,45.0,129,8.6,1,62.0,15.0,501.0,3.0,15.0,15.0
0,-0.245477549265,2.0,3.0,158,8.77777777778,1,7.0,18.0,42.0,6.0,0.0,18.0
0,0.258598863102,-2.0,1.0,75,4.16666666667,1,5.0,18.0,-12.0,6.0,0.0,18.0
0,-0.25129320256,-2.0,-3.0,147,8.16666666667,1,2.0,18.0,-13.0,6.0,0.0,18.0
0,-0.224858414855,0.0,-7.0,201,10.5789473684,1,22.0,19.0,237.0,7.0,1.0,19.0
0,-0.227713371927,0.0,12.0,93,5.16666666667,1,5.0,18.0,210.0,6.0,0.0,18.0
0,0.678295433114,31.0,71.0,97,5.70588235294,1,8.0,17.0,-864.0,5.0,17.0,17.0
0,0.257752949895,31.0,-5.0,15,0.833333333333,1,4.0,18.0,-20.0,6.0,0.0,18.0
0,-0.530238608253,8.0,-36.0,32,1.88235294118,-1,-1.0,17.0,13.0,5.0,17.0,17.0
0,-0.136612916207,31.0,1.0,96,5.64705882353,0,0.0,17.0,-7.0,5.0,17.0,17.0
0,-0.137458829414,31.0,-11.0,38,2.11111111111,0,0.0,18.0,-15.0,6.0,0.0,18.0
